country_region,state,population,Date,confirmed_cases,death_cases,recovered_cases
US,Kansas,2913314,2020-04-11,1275,55,NA
US,Kansas,2913314,2020-04-12,1344,56,NA
US,Kansas,2913314,2020-04-13,1390,62,NA
US,Kansas,2913314,2020-04-14,1441,69,NA
US,Kansas,2913314,2020-04-15,1504,71,NA
US,Kansas,2913314,2020-04-16,1615,80,NA
US,Kansas,2913314,2020-04-17,1730,82,NA
US,Kansas,2913314,2020-04-18,1821,85,NA
US,Kansas,2913314,2020-04-19,1905,93,NA
US,Kansas,2913314,2020-04-20,2048,102,NA
US,Kansas,2913314,2020-04-21,2164,109,NA
US,Kentucky,4467673,2020-01-22,0,0,NA
US,Kentucky,4467673,2020-01-23,0,0,NA
US,Kentucky,4467673,2020-01-24,0,0,NA
US,Kentucky,4467673,2020-01-25,0,0,NA
US,Kentucky,4467673,2020-01-26,0,0,NA
US,Kentucky,4467673,2020-01-27,0,0,NA
US,Kentucky,4467673,2020-01-28,0,0,NA
US,Kentucky,4467673,2020-01-29,0,0,NA
US,Kentucky,4467673,2020-01-30,0,0,NA
US,Kentucky,4467673,2020-01-31,0,0,NA
US,Kentucky,4467673,2020-02-01,0,0,NA
US,Kentucky,4467673,2020-02-02,0,0,NA
US,Kentucky,4467673,2020-02-03,0,0,NA
US,Kentucky,4467673,2020-02-04,0,0,NA
US,Kentucky,4467673,2020-02-05,0,0,NA
US,Kentucky,4467673,2020-02-06,0,0,NA
US,Kentucky,4467673,2020-02-07,0,0,NA
US,Kentucky,4467673,2020-02-08,0,0,NA
US,Kentucky,4467673,2020-02-09,0,0,NA
US,Kentucky,4467673,2020-02-10,0,0,NA
US,Kentucky,4467673,2020-02-11,0,0,NA
US,Kentucky,4467673,2020-02-12,0,0,NA
US,Kentucky,4467673,2020-02-13,0,0,NA
US,Kentucky,4467673,2020-02-14,0,0,NA
US,Kentucky,4467673,2020-02-15,0,0,NA
US,Kentucky,4467673,2020-02-16,0,0,NA
US,Kentucky,4467673,2020-02-17,0,0,NA
US,Kentucky,4467673,2020-02-18,0,0,NA
US,Kentucky,4467673,2020-02-19,0,0,NA
US,Kentucky,4467673,2020-02-20,0,0,NA
US,Kentucky,4467673,2020-02-21,0,0,NA
US,Kentucky,4467673,2020-02-22,0,0,NA
US,Kentucky,4467673,2020-02-23,0,0,NA
US,Kentucky,4467673,2020-02-24,0,0,NA
US,Kentucky,4467673,2020-02-25,0,0,NA
US,Kentucky,4467673,2020-02-26,0,0,NA
US,Kentucky,4467673,2020-02-27,0,0,NA
US,Kentucky,4467673,2020-02-28,0,0,NA
US,Kentucky,4467673,2020-02-29,0,0,NA
US,Kentucky,4467673,2020-03-01,0,0,NA
US,Kentucky,4467673,2020-03-02,0,0,NA
US,Kentucky,4467673,2020-03-03,0,0,NA
US,Kentucky,4467673,2020-03-04,0,0,NA
US,Kentucky,4467673,2020-03-05,0,0,NA
US,Kentucky,4467673,2020-03-06,1,0,NA
US,Kentucky,4467673,2020-03-07,1,0,NA
US,Kentucky,4467673,2020-03-08,1,0,NA
US,Kentucky,4467673,2020-03-09,4,0,NA
US,Kentucky,4467673,2020-03-10,5,0,NA
US,Kentucky,4467673,2020-03-11,8,0,NA
US,Kentucky,4467673,2020-03-12,10,0,NA
US,Kentucky,4467673,2020-03-13,14,0,NA
US,Kentucky,4467673,2020-03-14,16,0,NA
US,Kentucky,4467673,2020-03-15,18,0,NA
US,Kentucky,4467673,2020-03-16,21,1,NA
US,Kentucky,4467673,2020-03-17,26,1,NA
US,Kentucky,4467673,2020-03-18,28,1,NA
US,Kentucky,4467673,2020-03-19,50,2,NA
US,Kentucky,4467673,2020-03-20,64,2,NA
US,Kentucky,4467673,2020-03-21,87,3,NA
US,Kentucky,4467673,2020-03-22,103,3,NA
US,Kentucky,4467673,2020-03-23,123,4,NA
US,Kentucky,4467673,2020-03-24,162,4,NA
US,Kentucky,4467673,2020-03-25,197,5,NA
US,Kentucky,4467673,2020-03-26,247,5,NA
US,Kentucky,4467673,2020-03-27,301,7,NA
US,Kentucky,4467673,2020-03-28,380,9,NA
US,Kentucky,4467673,2020-03-29,438,9,NA
US,Kentucky,4467673,2020-03-30,479,11,NA
US,Kentucky,4467673,2020-03-31,628,11,NA
US,Kentucky,4467673,2020-04-01,632,18,NA
US,Kentucky,4467673,2020-04-02,770,31,NA
US,Kentucky,4467673,2020-04-03,770,34,NA
US,Kentucky,4467673,2020-04-04,917,40,NA
US,Kentucky,4467673,2020-04-05,955,45,NA
US,Kentucky,4467673,2020-04-06,955,45,NA
US,Kentucky,4467673,2020-04-07,1149,65,NA
US,Kentucky,4467673,2020-04-08,1149,65,NA
US,Kentucky,4467673,2020-04-09,1341,73,NA
US,Kentucky,4467673,2020-04-10,1693,90,NA
US,Kentucky,4467673,2020-04-11,1693,90,NA
US,Kentucky,4467673,2020-04-12,1963,97,NA
US,Kentucky,4467673,2020-04-13,2018,113,NA
US,Kentucky,4467673,2020-04-14,2048,106,NA
US,Kentucky,4467673,2020-04-15,2210,115,NA
US,Kentucky,4467673,2020-04-16,2435,129,NA
US,Kentucky,4467673,2020-04-17,2522,137,NA
US,Kentucky,4467673,2020-04-18,2707,144,NA
US,Kentucky,4467673,2020-04-19,2960,146,NA
US,Kentucky,4467673,2020-04-20,3050,154,NA
US,Kentucky,4467673,2020-04-21,3204,171,NA
US,Louisiana,4648794,2020-01-22,0,0,NA
US,Louisiana,4648794,2020-01-23,0,0,NA
US,Louisiana,4648794,2020-01-24,0,0,NA
US,Louisiana,4648794,2020-01-25,0,0,NA
US,Louisiana,4648794,2020-01-26,0,0,NA
US,Louisiana,4648794,2020-01-27,0,0,NA
US,Louisiana,4648794,2020-01-28,0,0,NA
US,Louisiana,4648794,2020-01-29,0,0,NA
US,Louisiana,4648794,2020-01-30,0,0,NA
US,Louisiana,4648794,2020-01-31,0,0,NA
US,Louisiana,4648794,2020-02-01,0,0,NA
US,Louisiana,4648794,2020-02-02,0,0,NA
US,Louisiana,4648794,2020-02-03,0,0,NA
US,Louisiana,4648794,2020-02-04,0,0,NA
US,Louisiana,4648794,2020-02-05,0,0,NA
US,Louisiana,4648794,2020-02-06,0,0,NA
US,Louisiana,4648794,2020-02-07,0,0,NA
US,Louisiana,4648794,2020-02-08,0,0,NA
US,Louisiana,4648794,2020-02-09,0,0,NA
US,Louisiana,4648794,2020-02-10,0,0,NA
US,Louisiana,4648794,2020-02-11,0,0,NA
US,Louisiana,4648794,2020-02-12,0,0,NA
US,Louisiana,4648794,2020-02-13,0,0,NA
US,Louisiana,4648794,2020-02-14,0,0,NA
US,Louisiana,4648794,2020-02-15,0,0,NA
US,Louisiana,4648794,2020-02-16,0,0,NA
US,Louisiana,4648794,2020-02-17,0,0,NA
US,Louisiana,4648794,2020-02-18,0,0,NA
US,Louisiana,4648794,2020-02-19,0,0,NA
US,Louisiana,4648794,2020-02-20,0,0,NA
US,Louisiana,4648794,2020-02-21,0,0,NA
US,Louisiana,4648794,2020-02-22,0,0,NA
US,Louisiana,4648794,2020-02-23,0,0,NA
US,Louisiana,4648794,2020-02-24,0,0,NA
US,Louisiana,4648794,2020-02-25,0,0,NA
US,Louisiana,4648794,2020-02-26,0,0,NA
US,Louisiana,4648794,2020-02-27,0,0,NA
US,Louisiana,4648794,2020-02-28,0,0,NA
US,Louisiana,4648794,2020-02-29,0,0,NA
US,Louisiana,4648794,2020-03-01,0,0,NA
US,Louisiana,4648794,2020-03-02,0,0,NA
US,Louisiana,4648794,2020-03-03,0,0,NA
US,Louisiana,4648794,2020-03-04,0,0,NA
US,Louisiana,4648794,2020-03-05,0,0,NA
US,Louisiana,4648794,2020-03-06,0,0,NA
US,Louisiana,4648794,2020-03-07,0,0,NA
US,Louisiana,4648794,2020-03-08,0,0,NA
US,Louisiana,4648794,2020-03-09,0,0,NA
US,Louisiana,4648794,2020-03-10,0,0,NA
US,Louisiana,4648794,2020-03-11,5,0,NA
US,Louisiana,4648794,2020-03-12,19,0,NA
US,Louisiana,4648794,2020-03-13,29,0,NA
US,Louisiana,4648794,2020-03-14,77,1,NA
US,Louisiana,4648794,2020-03-15,87,2,NA
US,Louisiana,4648794,2020-03-16,115,3,NA
US,Louisiana,4648794,2020-03-17,196,4,NA
US,Louisiana,4648794,2020-03-18,257,6,NA
US,Louisiana,4648794,2020-03-19,392,10,NA
US,Louisiana,4648794,2020-03-20,537,14,NA
US,Louisiana,4648794,2020-03-21,763,20,NA
US,Louisiana,4648794,2020-03-22,837,20,NA
US,Louisiana,4648794,2020-03-23,1172,35,NA
US,Louisiana,4648794,2020-03-24,1388,46,NA
US,Louisiana,4648794,2020-03-25,1795,65,NA
US,Louisiana,4648794,2020-03-26,2304,83,NA
US,Louisiana,4648794,2020-03-27,2744,119,NA
US,Louisiana,4648794,2020-03-28,3315,137,NA
US,Louisiana,4648794,2020-03-29,3540,151,NA
US,Louisiana,4648794,2020-03-30,4025,185,NA
US,Louisiana,4648794,2020-03-31,5237,239,NA
US,Louisiana,4648794,2020-04-01,6424,273,NA
US,Louisiana,4648794,2020-04-02,9149,310,NA
US,Louisiana,4648794,2020-04-03,10297,370,NA
US,Louisiana,4648794,2020-04-04,12496,409,NA
US,Louisiana,4648794,2020-04-05,13010,477,NA
US,Louisiana,4648794,2020-04-06,14867,512,NA
US,Louisiana,4648794,2020-04-07,16284,582,NA
US,Louisiana,4648794,2020-04-08,17030,652,NA
US,Louisiana,4648794,2020-04-09,18283,702,NA
US,Louisiana,4648794,2020-04-10,19253,755,NA
US,Louisiana,4648794,2020-04-11,20014,806,NA
US,Louisiana,4648794,2020-04-12,20595,840,NA
US,Louisiana,4648794,2020-04-13,21016,884,NA
US,Louisiana,4648794,2020-04-14,21518,1013,NA
US,Louisiana,4648794,2020-04-15,21951,1103,NA
US,Louisiana,4648794,2020-04-16,22532,1156,NA
US,Louisiana,4648794,2020-04-17,23118,1213,NA
US,Louisiana,4648794,2020-04-18,23580,1267,NA
US,Louisiana,4648794,2020-04-19,23928,1296,NA
US,Louisiana,4648794,2020-04-20,24523,1328,NA
US,Louisiana,4648794,2020-04-21,24854,1405,NA
US,Maine,1344212,2020-01-22,0,0,NA
US,Maine,1344212,2020-01-23,0,0,NA
US,Maine,1344212,2020-01-24,0,0,NA
US,Maine,1344212,2020-01-25,0,0,NA
US,Maine,1344212,2020-01-26,0,0,NA
US,Maine,1344212,2020-01-27,0,0,NA
US,Maine,1344212,2020-01-28,0,0,NA
US,Maine,1344212,2020-01-29,0,0,NA
US,Maine,1344212,2020-01-30,0,0,NA
US,Maine,1344212,2020-01-31,0,0,NA
US,Maine,1344212,2020-02-01,0,0,NA
US,Maine,1344212,2020-02-02,0,0,NA
US,Maine,1344212,2020-02-03,0,0,NA
US,Maine,1344212,2020-02-04,0,0,NA
US,Maine,1344212,2020-02-05,0,0,NA
US,Maine,1344212,2020-02-06,0,0,NA
US,Maine,1344212,2020-02-07,0,0,NA
US,Maine,1344212,2020-02-08,0,0,NA
US,Maine,1344212,2020-02-09,0,0,NA
US,Maine,1344212,2020-02-10,0,0,NA
US,Maine,1344212,2020-02-11,0,0,NA
US,Maine,1344212,2020-02-12,0,0,NA
US,Maine,1344212,2020-02-13,0,0,NA
US,Maine,1344212,2020-02-14,0,0,NA
US,Maine,1344212,2020-02-15,0,0,NA
US,Maine,1344212,2020-02-16,0,0,NA
US,Maine,1344212,2020-02-17,0,0,NA
US,Maine,1344212,2020-02-18,0,0,NA
US,Maine,1344212,2020-02-19,0,0,NA
US,Maine,1344212,2020-02-20,0,0,NA
US,Maine,1344212,2020-02-21,0,0,NA
US,Maine,1344212,2020-02-22,0,0,NA
US,Maine,1344212,2020-02-23,0,0,NA
US,Maine,1344212,2020-02-24,0,0,NA
US,Maine,1344212,2020-02-25,0,0,NA
US,Maine,1344212,2020-02-26,0,0,NA
US,Maine,1344212,2020-02-27,0,0,NA
US,Maine,1344212,2020-02-28,0,0,NA
US,Maine,1344212,2020-02-29,0,0,NA
US,Maine,1344212,2020-03-01,0,0,NA
US,Maine,1344212,2020-03-02,0,0,NA
US,Maine,1344212,2020-03-03,0,0,NA
US,Maine,1344212,2020-03-04,0,0,NA
US,Maine,1344212,2020-03-05,0,0,NA
US,Maine,1344212,2020-03-06,0,0,NA
US,Maine,1344212,2020-03-07,0,0,NA
US,Maine,1344212,2020-03-08,0,0,NA
US,Maine,1344212,2020-03-09,0,0,NA
US,Maine,1344212,2020-03-10,0,0,NA
US,Maine,1344212,2020-03-11,0,0,NA
US,Maine,1344212,2020-03-12,1,0,NA
US,Maine,1344212,2020-03-13,3,0,NA
US,Maine,1344212,2020-03-14,3,0,NA
US,Maine,1344212,2020-03-15,2,0,NA
US,Maine,1344212,2020-03-16,17,0,NA
US,Maine,1344212,2020-03-17,26,0,NA
US,Maine,1344212,2020-03-18,35,0,NA
US,Maine,1344212,2020-03-19,52,0,NA
US,Maine,1344212,2020-03-20,56,0,NA
US,Maine,1344212,2020-03-21,70,0,NA
US,Maine,1344212,2020-03-22,89,0,NA
US,Maine,1344212,2020-03-23,107,0,NA
US,Maine,1344212,2020-03-24,118,0,NA
US,Maine,1344212,2020-03-25,142,0,NA
US,Maine,1344212,2020-03-26,155,0,NA
US,Maine,1344212,2020-03-27,168,1,NA
US,Maine,1344212,2020-03-28,211,1,NA
US,Maine,1344212,2020-03-29,253,3,NA
US,Maine,1344212,2020-03-30,275,3,NA
US,Maine,1344212,2020-03-31,303,5,NA
US,Maine,1344212,2020-04-01,303,5,NA
US,Maine,1344212,2020-04-02,376,7,NA
US,Maine,1344212,2020-04-03,432,9,NA
US,Maine,1344212,2020-04-04,456,10,NA
US,Maine,1344212,2020-04-05,470,10,NA
US,Maine,1344212,2020-04-06,499,10,NA
US,Maine,1344212,2020-04-07,519,12,NA
US,Maine,1344212,2020-04-08,537,14,NA
US,Maine,1344212,2020-04-09,560,16,NA
US,Maine,1344212,2020-04-10,586,17,NA
US,Maine,1344212,2020-04-11,616,19,NA
US,Maine,1344212,2020-04-12,633,19,NA
US,Maine,1344212,2020-04-13,698,19,NA
US,Maine,1344212,2020-04-14,735,20,NA
US,Maine,1344212,2020-04-15,770,24,NA
US,Maine,1344212,2020-04-16,796,27,NA
US,Maine,1344212,2020-04-17,827,29,NA
US,Maine,1344212,2020-04-18,847,32,NA
US,Maine,1344212,2020-04-19,867,34,NA
US,Maine,1344212,2020-04-20,875,35,NA
US,Maine,1344212,2020-04-21,888,36,NA
US,Maryland,6045680,2020-01-22,0,0,NA
US,Maryland,6045680,2020-01-23,0,0,NA
US,Maryland,6045680,2020-01-24,0,0,NA
US,Maryland,6045680,2020-01-25,0,0,NA
US,Maryland,6045680,2020-01-26,0,0,NA
US,Maryland,6045680,2020-01-27,0,0,NA
US,Maryland,6045680,2020-01-28,0,0,NA
US,Maryland,6045680,2020-01-29,0,0,NA
US,Maryland,6045680,2020-01-30,0,0,NA
US,Maryland,6045680,2020-01-31,0,0,NA
US,Maryland,6045680,2020-02-01,0,0,NA
US,Maryland,6045680,2020-02-02,0,0,NA
US,Maryland,6045680,2020-02-03,0,0,NA
US,Maryland,6045680,2020-02-04,0,0,NA
US,Maryland,6045680,2020-02-05,0,0,NA
US,Maryland,6045680,2020-02-06,0,0,NA
US,Maryland,6045680,2020-02-07,0,0,NA
US,Maryland,6045680,2020-02-08,0,0,NA
US,Maryland,6045680,2020-02-09,0,0,NA
US,Maryland,6045680,2020-02-10,0,0,NA
US,Maryland,6045680,2020-02-11,0,0,NA
US,Maryland,6045680,2020-02-12,0,0,NA
US,Maryland,6045680,2020-02-13,0,0,NA
US,Maryland,6045680,2020-02-14,0,0,NA
US,Maryland,6045680,2020-02-15,0,0,NA
US,Maryland,6045680,2020-02-16,0,0,NA
US,Maryland,6045680,2020-02-17,0,0,NA
US,Maryland,6045680,2020-02-18,0,0,NA
US,Maryland,6045680,2020-02-19,0,0,NA
US,Maryland,6045680,2020-02-20,0,0,NA
US,Maryland,6045680,2020-02-21,0,0,NA
US,Maryland,6045680,2020-02-22,0,0,NA
US,Maryland,6045680,2020-02-23,0,0,NA
US,Maryland,6045680,2020-02-24,0,0,NA
US,Maryland,6045680,2020-02-25,0,0,NA
US,Maryland,6045680,2020-02-26,0,0,NA
US,Maryland,6045680,2020-02-27,0,0,NA
US,Maryland,6045680,2020-02-28,0,0,NA
US,Maryland,6045680,2020-02-29,0,0,NA
US,Maryland,6045680,2020-03-01,0,0,NA
US,Maryland,6045680,2020-03-02,0,0,NA
US,Maryland,6045680,2020-03-03,0,0,NA
US,Maryland,6045680,2020-03-04,0,0,NA
US,Maryland,6045680,2020-03-05,0,0,NA
US,Maryland,6045680,2020-03-06,3,0,NA
US,Maryland,6045680,2020-03-07,3,0,NA
US,Maryland,6045680,2020-03-08,5,0,NA
US,Maryland,6045680,2020-03-09,5,0,NA
US,Maryland,6045680,2020-03-10,8,0,NA
US,Maryland,6045680,2020-03-11,9,0,NA
US,Maryland,6045680,2020-03-12,12,0,NA
US,Maryland,6045680,2020-03-13,18,0,NA
US,Maryland,6045680,2020-03-14,27,0,NA
US,Maryland,6045680,2020-03-15,24,0,NA
US,Maryland,6045680,2020-03-16,42,0,NA
US,Maryland,6045680,2020-03-17,60,0,NA
US,Maryland,6045680,2020-03-18,85,0,NA
US,Maryland,6045680,2020-03-19,107,1,NA
US,Maryland,6045680,2020-03-20,149,2,NA
US,Maryland,6045680,2020-03-21,193,2,NA
US,Maryland,6045680,2020-03-22,244,3,NA
US,Maryland,6045680,2020-03-23,290,3,NA
US,Maryland,6045680,2020-03-24,349,4,NA
US,Maryland,6045680,2020-03-25,425,4,NA
US,Maryland,6045680,2020-03-26,583,4,NA
US,Maryland,6045680,2020-03-27,775,5,NA
US,Maryland,6045680,2020-03-28,995,5,NA
US,Maryland,6045680,2020-03-29,1239,10,NA
US,Maryland,6045680,2020-03-30,1413,15,NA
US,Maryland,6045680,2020-03-31,1660,18,NA
US,Maryland,6045680,2020-04-01,1986,31,NA
US,Maryland,6045680,2020-04-02,2331,36,NA
US,Maryland,6045680,2020-04-03,2758,43,NA
US,Maryland,6045680,2020-04-04,3125,54,NA
US,Maryland,6045680,2020-04-05,3617,67,NA
US,Maryland,6045680,2020-04-06,4045,91,NA
US,Maryland,6045680,2020-04-07,4371,103,NA
US,Maryland,6045680,2020-04-08,5529,124,NA
US,Maryland,6045680,2020-04-09,6185,138,NA
US,Maryland,6045680,2020-04-10,6968,171,NA
US,Maryland,6045680,2020-04-11,7694,206,NA
US,Maryland,6045680,2020-04-12,8225,236,NA
US,Maryland,6045680,2020-04-13,8936,262,NA
US,Maryland,6045680,2020-04-14,9472,302,NA
US,Maryland,6045680,2020-04-15,10032,311,NA
US,Maryland,6045680,2020-04-16,10784,319,NA
US,Maryland,6045680,2020-04-17,11572,334,NA
US,Maryland,6045680,2020-04-18,12326,421,NA
US,Maryland,6045680,2020-04-19,12847,461,NA
US,Maryland,6045680,2020-04-20,13684,582,NA
US,Maryland,6045680,2020-04-21,14193,652,NA
US,Massachusetts,6949503,2020-01-22,0,0,NA
US,Massachusetts,6949503,2020-01-23,0,0,NA
US,Massachusetts,6949503,2020-01-24,0,0,NA
US,Massachusetts,6949503,2020-01-25,0,0,NA
US,Massachusetts,6949503,2020-01-26,0,0,NA
US,Massachusetts,6949503,2020-01-27,0,0,NA
US,Massachusetts,6949503,2020-01-28,0,0,NA
US,Massachusetts,6949503,2020-01-29,0,0,NA
US,Massachusetts,6949503,2020-01-30,0,0,NA
US,Massachusetts,6949503,2020-01-31,0,0,NA
US,Massachusetts,6949503,2020-02-01,1,0,NA
US,Massachusetts,6949503,2020-02-02,1,0,NA
US,Massachusetts,6949503,2020-02-03,1,0,NA
US,Massachusetts,6949503,2020-02-04,1,0,NA
US,Massachusetts,6949503,2020-02-05,1,0,NA
US,Massachusetts,6949503,2020-02-06,1,0,NA
US,Massachusetts,6949503,2020-02-07,1,0,NA
US,Massachusetts,6949503,2020-02-08,1,0,NA
US,Massachusetts,6949503,2020-02-09,1,0,NA
US,Massachusetts,6949503,2020-02-10,1,0,NA
US,Massachusetts,6949503,2020-02-11,1,0,NA
US,Massachusetts,6949503,2020-02-12,1,0,NA
US,Massachusetts,6949503,2020-02-13,1,0,NA
US,Massachusetts,6949503,2020-02-14,1,0,NA
US,Massachusetts,6949503,2020-02-15,1,0,NA
US,Massachusetts,6949503,2020-02-16,1,0,NA
US,Massachusetts,6949503,2020-02-17,1,0,NA
US,Massachusetts,6949503,2020-02-18,1,0,NA
US,Massachusetts,6949503,2020-02-19,1,0,NA
US,Massachusetts,6949503,2020-02-20,1,0,NA
US,Massachusetts,6949503,2020-02-21,1,0,NA
US,Massachusetts,6949503,2020-02-22,1,0,NA
US,Massachusetts,6949503,2020-02-23,1,0,NA
US,Massachusetts,6949503,2020-02-24,1,0,NA
US,Massachusetts,6949503,2020-02-25,1,0,NA
US,Massachusetts,6949503,2020-02-26,1,0,NA
US,Massachusetts,6949503,2020-02-27,1,0,NA
US,Massachusetts,6949503,2020-02-28,1,0,NA
US,Massachusetts,6949503,2020-02-29,1,0,NA
US,Massachusetts,6949503,2020-03-01,1,0,NA
US,Massachusetts,6949503,2020-03-02,1,0,NA
US,Massachusetts,6949503,2020-03-03,2,0,NA
US,Massachusetts,6949503,2020-03-04,2,0,NA
US,Massachusetts,6949503,2020-03-05,2,0,NA
US,Massachusetts,6949503,2020-03-06,6,0,NA
US,Massachusetts,6949503,2020-03-07,6,0,NA
US,Massachusetts,6949503,2020-03-08,22,0,NA
US,Massachusetts,6949503,2020-03-09,22,0,NA
US,Massachusetts,6949503,2020-03-10,41,0,NA
US,Massachusetts,6949503,2020-03-11,92,0,NA
US,Massachusetts,6949503,2020-03-12,107,0,NA
US,Massachusetts,6949503,2020-03-13,123,0,NA
US,Massachusetts,6949503,2020-03-14,138,0,NA
US,Massachusetts,6949503,2020-03-15,138,0,NA
US,Massachusetts,6949503,2020-03-16,187,0,NA
US,Massachusetts,6949503,2020-03-17,217,0,NA
US,Massachusetts,6949503,2020-03-18,252,0,NA
US,Massachusetts,6949503,2020-03-19,328,0,NA
US,Massachusetts,6949503,2020-03-20,413,1,NA
US,Massachusetts,6949503,2020-03-21,523,1,NA
US,Massachusetts,6949503,2020-03-22,640,5,NA
US,Massachusetts,6949503,2020-03-23,777,9,NA
US,Massachusetts,6949503,2020-03-24,1159,11,NA
US,Massachusetts,6949503,2020-03-25,1838,15,NA
US,Massachusetts,6949503,2020-03-26,2417,25,NA
US,Massachusetts,6949503,2020-03-27,3240,35,NA
US,Massachusetts,6949503,2020-03-28,4257,44,NA
US,Massachusetts,6949503,2020-03-29,4955,48,NA
US,Massachusetts,6949503,2020-03-30,5752,56,NA
US,Massachusetts,6949503,2020-03-31,6620,89,NA
US,Massachusetts,6949503,2020-04-01,7738,122,NA
US,Massachusetts,6949503,2020-04-02,8966,154,NA
US,Massachusetts,6949503,2020-04-03,10402,192,NA
US,Massachusetts,6949503,2020-04-04,11736,216,NA
US,Massachusetts,6949503,2020-04-05,12500,231,NA
US,Massachusetts,6949503,2020-04-06,13837,260,NA
US,Massachusetts,6949503,2020-04-07,15202,356,NA
US,Massachusetts,6949503,2020-04-08,16790,433,NA
US,Massachusetts,6949503,2020-04-09,18941,503,NA
US,Massachusetts,6949503,2020-04-10,20974,599,NA
US,Massachusetts,6949503,2020-04-11,22860,686,NA
US,Massachusetts,6949503,2020-04-12,25475,756,NA
US,Massachusetts,6949503,2020-04-13,26867,844,NA
US,Massachusetts,6949503,2020-04-14,28164,844,NA
US,Massachusetts,6949503,2020-04-15,29918,1108,NA
US,Massachusetts,6949503,2020-04-16,32181,1108,NA
US,Massachusetts,6949503,2020-04-17,34402,1245,NA
US,Massachusetts,6949503,2020-04-18,36372,1404,NA
US,Massachusetts,6949503,2020-04-19,38077,1706,NA
US,Massachusetts,6949503,2020-04-20,38077,1706,NA
US,Massachusetts,6949503,2020-04-21,41199,1961,NA
US,Michigan,9986857,2020-01-22,0,0,NA
US,Michigan,9986857,2020-01-23,0,0,NA
US,Michigan,9986857,2020-01-24,0,0,NA
US,Michigan,9986857,2020-01-25,0,0,NA
US,Michigan,9986857,2020-01-26,0,0,NA
US,Michigan,9986857,2020-01-27,0,0,NA
US,Michigan,9986857,2020-01-28,0,0,NA
US,Michigan,9986857,2020-01-29,0,0,NA
US,Michigan,9986857,2020-01-30,0,0,NA
US,Michigan,9986857,2020-01-31,0,0,NA
US,Michigan,9986857,2020-02-01,0,0,NA
US,Michigan,9986857,2020-02-02,0,0,NA
US,Michigan,9986857,2020-02-03,0,0,NA
US,Michigan,9986857,2020-02-04,0,0,NA
US,Michigan,9986857,2020-02-05,0,0,NA
US,Michigan,9986857,2020-02-06,0,0,NA
US,Michigan,9986857,2020-02-07,0,0,NA
US,Michigan,9986857,2020-02-08,0,0,NA
US,Michigan,9986857,2020-02-09,0,0,NA
US,Michigan,9986857,2020-02-10,0,0,NA
US,Michigan,9986857,2020-02-11,0,0,NA
US,Michigan,9986857,2020-02-12,0,0,NA
US,Michigan,9986857,2020-02-13,0,0,NA
US,Michigan,9986857,2020-02-14,0,0,NA
US,Michigan,9986857,2020-02-15,0,0,NA
US,Michigan,9986857,2020-02-16,0,0,NA
US,Michigan,9986857,2020-02-17,0,0,NA
US,Michigan,9986857,2020-02-18,0,0,NA
US,Michigan,9986857,2020-02-19,0,0,NA
US,Michigan,9986857,2020-02-20,0,0,NA
US,Michigan,9986857,2020-02-21,0,0,NA
US,Michigan,9986857,2020-02-22,0,0,NA
US,Michigan,9986857,2020-02-23,0,0,NA
US,Michigan,9986857,2020-02-24,0,0,NA
US,Michigan,9986857,2020-02-25,0,0,NA
US,Michigan,9986857,2020-02-26,0,0,NA
US,Michigan,9986857,2020-02-27,0,0,NA
US,Michigan,9986857,2020-02-28,0,0,NA
US,Michigan,9986857,2020-02-29,0,0,NA
US,Michigan,9986857,2020-03-01,0,0,NA
US,Michigan,9986857,2020-03-02,0,0,NA
US,Michigan,9986857,2020-03-03,0,0,NA
US,Michigan,9986857,2020-03-04,0,0,NA
US,Michigan,9986857,2020-03-05,0,0,NA
US,Michigan,9986857,2020-03-06,0,0,NA
US,Michigan,9986857,2020-03-07,0,0,NA
US,Michigan,9986857,2020-03-08,0,0,NA
US,Michigan,9986857,2020-03-09,0,0,NA
US,Michigan,9986857,2020-03-10,0,0,NA
US,Michigan,9986857,2020-03-11,2,0,NA
US,Michigan,9986857,2020-03-12,2,0,NA
US,Michigan,9986857,2020-03-13,16,0,NA
US,Michigan,9986857,2020-03-14,25,0,NA
US,Michigan,9986857,2020-03-15,32,0,NA
US,Michigan,9986857,2020-03-16,54,0,NA
US,Michigan,9986857,2020-03-17,63,0,NA
US,Michigan,9986857,2020-03-18,119,1,NA
US,Michigan,9986857,2020-03-19,259,1,NA
US,Michigan,9986857,2020-03-20,402,1,NA
US,Michigan,9986857,2020-03-21,540,3,NA
US,Michigan,9986857,2020-03-22,1035,9,NA
US,Michigan,9986857,2020-03-23,1329,15,NA
US,Michigan,9986857,2020-03-24,1793,24,NA
US,Michigan,9986857,2020-03-25,2296,43,NA
US,Michigan,9986857,2020-03-26,2845,61,NA
US,Michigan,9986857,2020-03-27,3634,92,NA
US,Michigan,9986857,2020-03-28,4650,111,NA
US,Michigan,9986857,2020-03-29,5488,132,NA
US,Michigan,9986857,2020-03-30,6498,184,NA
US,Michigan,9986857,2020-03-31,7615,259,NA
US,Michigan,9986857,2020-04-01,9315,335,NA
US,Michigan,9986857,2020-04-02,10791,417,NA
US,Michigan,9986857,2020-04-03,12744,479,NA
US,Michigan,9986857,2020-04-04,14225,540,NA
US,Michigan,9986857,2020-04-05,15718,617,NA
US,Michigan,9986857,2020-04-06,17221,727,NA
